Time,Angelo HQ SF Eel Gage Water Temp Outside CS450 degC
12/15/2015 11:50,7.965
12/15/2015 11:55,7.97
12/15/2015 12:00,7.975
12/15/2015 12:05,7.98
12/15/2015 12:10,7.986
12/15/2015 12:15,7.992
12/15/2015 12:20,7.999
12/15/2015 12:25,8.01
12/15/2015 12:30,8.02
12/15/2015 12:35,8.02
12/15/2015 12:40,8.03
12/15/2015 12:45,8.04
12/15/2015 12:50,8.05
12/15/2015 12:55,8.06
12/15/2015 13:00,8.07
12/15/2015 13:05,8.08
12/15/2015 13:10,8.1
12/15/2015 13:15,8.11
12/15/2015 13:20,8.12
12/15/2015 13:25,8.13
12/15/2015 13:30,8.14
12/15/2015 13:35,8.15
12/15/2015 13:40,8.16
12/15/2015 13:45,8.17
12/15/2015 13:50,8.18
12/15/2015 13:55,8.19
12/15/2015 14:00,8.2
12/15/2015 14:05,8.21
12/15/2015 14:10,8.22
12/15/2015 14:15,8.23
12/15/2015 14:20,8.23
12/15/2015 14:25,8.24
12/15/2015 14:30,8.24
12/15/2015 14:35,8.24
12/15/2015 14:40,8.24
12/15/2015 14:45,8.24
12/15/2015 14:50,8.24
12/15/2015 14:55,8.24
12/15/2015 15:00,8.24
12/15/2015 15:05,8.24
12/15/2015 15:10,8.23
12/15/2015 15:15,8.23
12/15/2015 15:20,8.22
12/15/2015 15:25,8.22
12/15/2015 15:30,8.21
12/15/2015 15:35,8.21
12/15/2015 15:40,8.2
12/15/2015 15:45,8.2
12/15/2015 15:50,8.19
12/15/2015 15:55,8.19
12/15/2015 16:00,8.18
12/15/2015 16:05,8.18
12/15/2015 16:10,8.18
12/15/2015 16:15,8.18
12/15/2015 16:20,8.17
12/15/2015 16:25,8.17
12/15/2015 16:30,8.17
12/15/2015 16:35,8.17
12/15/2015 16:40,8.16
12/15/2015 16:45,8.16
12/15/2015 16:50,8.16
12/15/2015 16:55,8.16
12/15/2015 17:00,8.15
12/15/2015 17:05,8.15
12/15/2015 17:10,8.15
12/15/2015 17:15,8.15
12/15/2015 17:20,8.14
12/15/2015 17:25,8.14
12/15/2015 17:30,8.14
12/15/2015 17:35,8.14
12/15/2015 17:40,8.13
12/15/2015 17:45,8.13
12/15/2015 17:50,8.13
12/15/2015 17:55,8.12
12/15/2015 18:00,8.12
12/15/2015 18:05,8.12
12/15/2015 18:10,8.11
12/15/2015 18:15,8.11
12/15/2015 18:20,8.11
12/15/2015 18:25,8.1
12/15/2015 18:30,8.1
12/15/2015 18:35,8.09
12/15/2015 18:40,8.09
12/15/2015 18:45,8.09
12/15/2015 18:50,8.08
12/15/2015 18:55,8.08
12/15/2015 19:00,8.07
12/15/2015 19:05,8.07
12/15/2015 19:10,8.07
12/15/2015 19:15,8.06
12/15/2015 19:20,8.06
12/15/2015 19:25,8.05
12/15/2015 19:30,8.05
12/15/2015 19:35,8.05
12/15/2015 19:40,8.04
12/15/2015 19:45,8.04
12/15/2015 19:50,8.03
12/15/2015 19:55,8.03
12/15/2015 20:00,8.02
12/15/2015 20:05,8.02
12/15/2015 20:10,8.02
12/15/2015 20:15,8.01
12/15/2015 20:20,8.01
12/15/2015 20:25,8
12/15/2015 20:30,8
12/15/2015 20:35,7.998
12/15/2015 20:40,7.994
12/15/2015 20:45,7.989
12/15/2015 20:50,7.984
12/15/2015 20:55,7.979
12/15/2015 21:00,7.974
12/15/2015 21:05,7.969
12/15/2015 21:10,7.966
12/15/2015 21:15,7.962
12/15/2015 21:20,7.958
12/15/2015 21:25,7.953
12/15/2015 21:30,7.948
12/15/2015 21:35,7.944
12/15/2015 21:40,7.94
12/15/2015 21:45,7.936
12/15/2015 21:50,7.932
12/15/2015 21:55,7.929
12/15/2015 22:00,7.926
12/15/2015 22:05,7.924
12/15/2015 22:10,7.921
12/15/2015 22:15,7.918
12/15/2015 22:20,7.915
12/15/2015 22:25,7.911
12/15/2015 22:30,7.907
12/15/2015 22:35,7.904
12/15/2015 22:40,7.9
12/15/2015 22:45,7.898
12/15/2015 22:50,7.895
12/15/2015 22:55,7.891
12/15/2015 23:00,7.886
12/15/2015 23:05,7.88
12/15/2015 23:10,7.875
12/15/2015 23:15,7.87
12/15/2015 23:20,7.866
12/15/2015 23:25,7.862
12/15/2015 23:30,7.859
12/15/2015 23:35,7.854
12/15/2015 23:40,7.849
12/15/2015 23:45,7.845
12/15/2015 23:50,7.841
12/15/2015 23:55,7.837
12/16/2015 0:00,7.832
12/16/2015 0:05,7.828
12/16/2015 0:10,7.823
12/16/2015 0:15,7.819
12/16/2015 0:20,7.814
12/16/2015 0:25,7.81
12/16/2015 0:30,7.805
12/16/2015 0:35,7.801
12/16/2015 0:40,7.797
12/16/2015 0:45,7.794
12/16/2015 0:50,7.79
12/16/2015 0:55,7.785
12/16/2015 1:00,7.78
12/16/2015 1:05,7.776
12/16/2015 1:10,7.772
12/16/2015 1:15,7.767
12/16/2015 1:20,7.762
12/16/2015 1:25,7.758
12/16/2015 1:30,7.754
12/16/2015 1:35,7.748
12/16/2015 1:40,7.744
12/16/2015 1:45,7.739
12/16/2015 1:50,7.733
12/16/2015 1:55,7.728
12/16/2015 2:00,7.723
12/16/2015 2:05,7.718
12/16/2015 2:10,7.712
12/16/2015 2:15,7.706
12/16/2015 2:20,7.7
12/16/2015 2:25,7.694
12/16/2015 2:30,7.686
12/16/2015 2:35,7.681
12/16/2015 2:40,7.675
12/16/2015 2:45,7.67
12/16/2015 2:50,7.664
12/16/2015 2:55,7.659
12/16/2015 3:00,7.654
12/16/2015 3:05,7.649
12/16/2015 3:10,7.645
12/16/2015 3:15,7.641
12/16/2015 3:20,7.635
12/16/2015 3:25,7.63
12/16/2015 3:30,7.626
12/16/2015 3:35,7.621
12/16/2015 3:40,7.618
12/16/2015 3:45,7.614
12/16/2015 3:50,7.61
12/16/2015 3:55,7.605
12/16/2015 4:00,7.6
12/16/2015 4:05,7.596
12/16/2015 4:10,7.593
12/16/2015 4:15,7.588
12/16/2015 4:20,7.584
12/16/2015 4:25,7.579
12/16/2015 4:30,7.574
12/16/2015 4:35,7.569
12/16/2015 4:40,7.565
12/16/2015 4:45,7.56
12/16/2015 4:50,7.556
12/16/2015 4:55,7.551
12/16/2015 5:00,7.547
12/16/2015 5:05,7.543
12/16/2015 5:10,7.538
12/16/2015 5:15,7.532
12/16/2015 5:20,7.527
12/16/2015 5:25,7.521
12/16/2015 5:30,7.516
12/16/2015 5:35,7.51
12/16/2015 5:40,7.504
12/16/2015 5:45,7.496
12/16/2015 5:50,7.49
12/16/2015 5:55,7.484
12/16/2015 6:00,7.479
12/16/2015 6:05,7.473
12/16/2015 6:10,7.467
12/16/2015 6:15,7.461
12/16/2015 6:20,7.455
12/16/2015 6:25,7.45
12/16/2015 6:30,7.445
12/16/2015 6:35,7.44
12/16/2015 6:40,7.435
12/16/2015 6:45,7.43
12/16/2015 6:50,7.426
12/16/2015 6:55,7.422
12/16/2015 7:00,7.419
12/16/2015 7:05,7.414
12/16/2015 7:10,7.409
12/16/2015 7:15,7.404
12/16/2015 7:20,7.399
12/16/2015 7:25,7.394
12/16/2015 7:30,7.389
12/16/2015 7:35,7.385
12/16/2015 7:40,7.381
12/16/2015 7:45,7.376
12/16/2015 7:50,7.372
12/16/2015 7:55,7.368
12/16/2015 8:00,7.362
12/16/2015 8:05,7.357
12/16/2015 8:10,7.352
12/16/2015 8:15,7.347
12/16/2015 8:20,7.342
12/16/2015 8:25,7.338
12/16/2015 8:30,7.334
12/16/2015 8:35,7.331
12/16/2015 8:40,7.327
12/16/2015 8:45,7.324
12/16/2015 8:50,7.321
12/16/2015 8:55,7.318
12/16/2015 9:00,7.314
12/16/2015 9:05,7.311
12/16/2015 9:10,7.308
12/16/2015 9:15,7.306
12/16/2015 9:20,7.304
12/16/2015 9:25,7.301
12/16/2015 9:30,7.297
12/16/2015 9:35,7.295
12/16/2015 9:40,7.293
12/16/2015 9:45,7.291
12/16/2015 9:50,7.289
12/16/2015 9:55,7.289
12/16/2015 10:00,7.288
12/16/2015 10:05,7.287
12/16/2015 10:10,7.285
12/16/2015 10:15,7.284
12/16/2015 10:20,7.283
12/16/2015 10:25,7.283
12/16/2015 10:30,7.283
12/16/2015 10:35,7.282
12/16/2015 10:40,7.282
12/16/2015 10:45,7.283
12/16/2015 10:50,7.283
12/16/2015 10:55,7.284
12/16/2015 11:00,7.285
12/16/2015 11:05,7.287
12/16/2015 11:10,7.288
12/16/2015 11:15,7.291
12/16/2015 11:20,7.294
12/16/2015 11:25,7.297
12/16/2015 11:30,7.301
12/16/2015 11:35,7.306
12/16/2015 11:40,7.312
12/16/2015 11:45,7.318
12/16/2015 11:50,7.326
12/16/2015 11:55,7.335
12/16/2015 12:00,7.343
12/16/2015 12:05,7.35
12/16/2015 12:10,7.358
12/16/2015 12:15,7.366
12/16/2015 12:20,7.375
12/16/2015 12:25,7.384
12/16/2015 12:30,7.393
12/16/2015 12:35,7.404
12/16/2015 12:40,7.415
12/16/2015 12:45,7.426
12/16/2015 12:50,7.437
12/16/2015 12:55,7.447
12/16/2015 13:00,7.459
12/16/2015 13:05,7.472
12/16/2015 13:10,7.487
12/16/2015 13:15,7.504
12/16/2015 13:20,7.522
12/16/2015 13:25,7.541
12/16/2015 13:30,7.561
12/16/2015 13:35,7.581
12/16/2015 13:40,7.601
12/16/2015 13:45,7.618
12/16/2015 13:50,7.633
12/16/2015 13:55,7.643
12/16/2015 14:00,7.653
12/16/2015 14:05,7.667
12/16/2015 14:10,7.683
12/16/2015 14:15,7.702
12/16/2015 14:20,7.72
12/16/2015 14:25,7.736
12/16/2015 14:30,7.748
12/16/2015 14:35,7.757
12/16/2015 14:40,7.76
12/16/2015 14:45,7.761
12/16/2015 14:50,7.763
12/16/2015 14:55,7.766
12/16/2015 15:00,7.772
12/16/2015 15:05,7.778
12/16/2015 15:10,7.783
12/16/2015 15:15,7.789
12/16/2015 15:20,7.795
12/16/2015 15:25,7.8
12/16/2015 15:30,7.803
12/16/2015 15:35,7.804
12/16/2015 15:40,7.805
12/16/2015 15:45,7.804
12/16/2015 15:50,7.803
12/16/2015 15:55,7.802
12/16/2015 16:00,7.8
12/16/2015 16:05,7.8
12/16/2015 16:10,7.799
12/16/2015 16:15,7.798
12/16/2015 16:20,7.798
12/16/2015 16:25,7.799
12/16/2015 16:30,7.799
12/16/2015 16:35,7.799
12/16/2015 16:40,7.799
12/16/2015 16:45,7.799
12/16/2015 16:50,7.799
12/16/2015 16:55,7.8
12/16/2015 17:00,7.8
12/16/2015 17:05,7.801
12/16/2015 17:10,7.802
12/16/2015 17:15,7.803
12/16/2015 17:20,7.805
12/16/2015 17:25,7.806
12/16/2015 17:30,7.806
12/16/2015 17:35,7.808
12/16/2015 17:40,7.808
12/16/2015 17:45,7.81
12/16/2015 17:50,7.811
12/16/2015 17:55,7.812
12/16/2015 18:00,7.813
12/16/2015 18:05,7.814
12/16/2015 18:10,7.815
12/16/2015 18:15,7.816
12/16/2015 18:20,7.817
12/16/2015 18:25,7.819
12/16/2015 18:30,7.819
12/16/2015 18:35,7.82
12/16/2015 18:40,7.821
12/16/2015 18:45,7.822
12/16/2015 18:50,7.822
12/16/2015 18:55,7.823
12/16/2015 19:00,7.823
12/16/2015 19:05,7.823
12/16/2015 19:10,7.824
12/16/2015 19:15,7.824
12/16/2015 19:20,7.824
12/16/2015 19:25,7.824
12/16/2015 19:30,7.825
12/16/2015 19:35,7.825
12/16/2015 19:40,7.826
12/16/2015 19:45,7.826
12/16/2015 19:50,7.827
12/16/2015 19:55,7.828
12/16/2015 20:00,7.829
12/16/2015 20:05,7.83
12/16/2015 20:10,7.832
12/16/2015 20:15,7.833
12/16/2015 20:20,7.834
12/16/2015 20:25,7.835
12/16/2015 20:30,7.836
12/16/2015 20:35,7.837
12/16/2015 20:40,7.838
12/16/2015 20:45,7.838
12/16/2015 20:50,7.838
12/16/2015 20:55,7.839
12/16/2015 21:00,7.839
12/16/2015 21:05,7.839
12/16/2015 21:10,7.839
12/16/2015 21:15,7.839
12/16/2015 21:20,7.839
12/16/2015 21:25,7.838
12/16/2015 21:30,7.838
12/16/2015 21:35,7.838
12/16/2015 21:40,7.838
12/16/2015 21:45,7.838
12/16/2015 21:50,7.837
12/16/2015 21:55,7.837
12/16/2015 22:00,7.837
12/16/2015 22:05,7.837
12/16/2015 22:10,7.837
12/16/2015 22:15,7.837
12/16/2015 22:20,7.837
12/16/2015 22:25,7.838
12/16/2015 22:30,7.84
12/16/2015 22:35,7.841
12/16/2015 22:40,7.842
12/16/2015 22:45,7.843
12/16/2015 22:50,7.844
12/16/2015 22:55,7.846
12/16/2015 23:00,7.847
12/16/2015 23:05,7.848
12/16/2015 23:10,7.849
12/16/2015 23:15,7.851
12/16/2015 23:20,7.852
12/16/2015 23:25,7.854
12/16/2015 23:30,7.856
12/16/2015 23:35,7.858
12/16/2015 23:40,7.859
12/16/2015 23:45,7.861
12/16/2015 23:50,7.863
12/16/2015 23:55,7.865
12/17/2015 0:00,7.866
12/17/2015 0:05,7.868
12/17/2015 0:10,7.869
12/17/2015 0:15,7.871
12/17/2015 0:20,7.873
12/17/2015 0:25,7.875
12/17/2015 0:30,7.877
12/17/2015 0:35,7.88
12/17/2015 0:40,7.882
12/17/2015 0:45,7.884
12/17/2015 0:50,7.886
12/17/2015 0:55,7.889
12/17/2015 1:00,7.891
12/17/2015 1:05,7.893
12/17/2015 1:10,7.895
12/17/2015 1:15,7.897
12/17/2015 1:20,7.899
12/17/2015 1:25,7.901
12/17/2015 1:30,7.903
12/17/2015 1:35,7.906
12/17/2015 1:40,7.908
12/17/2015 1:45,7.91
12/17/2015 1:50,7.912
12/17/2015 1:55,7.914
12/17/2015 2:00,7.917
12/17/2015 2:05,7.919
12/17/2015 2:10,7.921
12/17/2015 2:15,7.924
12/17/2015 2:20,7.926
12/17/2015 2:25,7.928
12/17/2015 2:30,7.929
12/17/2015 2:35,7.931
12/17/2015 2:40,7.934
12/17/2015 2:45,7.936
12/17/2015 2:50,7.938
12/17/2015 2:55,7.94
12/17/2015 3:00,7.942
12/17/2015 3:05,7.945
12/17/2015 3:10,7.947
12/17/2015 3:15,7.949
12/17/2015 3:20,7.95
12/17/2015 3:25,7.952
12/17/2015 3:30,7.954
12/17/2015 3:35,7.956
12/17/2015 3:40,7.958
12/17/2015 3:45,7.96
12/17/2015 3:50,7.962
12/17/2015 3:55,7.964
12/17/2015 4:00,7.966
12/17/2015 4:05,7.968
12/17/2015 4:10,7.97
12/17/2015 4:15,7.972
12/17/2015 4:20,7.973
12/17/2015 4:25,7.975
12/17/2015 4:30,7.977
12/17/2015 4:35,7.979
12/17/2015 4:40,7.981
12/17/2015 4:45,7.983
12/17/2015 4:50,7.985
12/17/2015 4:55,7.987
12/17/2015 5:00,7.989
12/17/2015 5:05,7.991
12/17/2015 5:10,7.993
12/17/2015 5:15,7.995
12/17/2015 5:20,7.997
12/17/2015 5:25,7.999
12/17/2015 5:30,8
12/17/2015 5:35,8
12/17/2015 5:40,8
12/17/2015 5:45,8.01
12/17/2015 5:50,8.01
12/17/2015 5:55,8.01
12/17/2015 6:00,8.01
12/17/2015 6:05,8.01
12/17/2015 6:10,8.02
12/17/2015 6:15,8.02
12/17/2015 6:20,8.02
12/17/2015 6:25,8.02
12/17/2015 6:30,8.02
12/17/2015 6:35,8.03
12/17/2015 6:40,8.03
12/17/2015 6:45,8.03
12/17/2015 6:50,8.03
12/17/2015 6:55,8.03
12/17/2015 7:00,8.04
12/17/2015 7:05,8.04
12/17/2015 7:10,8.04
12/17/2015 7:15,8.04
12/17/2015 7:20,8.04
12/17/2015 7:25,8.04
12/17/2015 7:30,8.05
12/17/2015 7:35,8.05
12/17/2015 7:40,8.05
12/17/2015 7:45,8.05
12/17/2015 7:50,8.05
12/17/2015 7:55,8.05
12/17/2015 8:00,8.06
12/17/2015 8:05,8.06
12/17/2015 8:10,8.06
12/17/2015 8:15,8.06
12/17/2015 8:20,8.07
12/17/2015 8:25,8.07
12/17/2015 8:30,8.07
12/17/2015 8:35,8.08
12/17/2015 8:40,8.08
12/17/2015 8:45,8.08
12/17/2015 8:50,8.09
12/17/2015 8:55,8.09
12/17/2015 9:00,8.1
12/17/2015 9:05,8.1
12/17/2015 9:10,8.11
12/17/2015 9:15,8.11
12/17/2015 9:20,8.11
12/17/2015 9:25,8.12
12/17/2015 9:30,8.12
12/17/2015 9:35,8.13
12/17/2015 9:40,8.13
12/17/2015 9:45,8.14
12/17/2015 9:50,8.14
12/17/2015 9:55,8.15
12/17/2015 10:00,8.15
12/17/2015 10:05,8.16
12/17/2015 10:10,8.16
12/17/2015 10:15,8.17
12/17/2015 10:20,8.17
12/17/2015 10:25,8.18
12/17/2015 10:30,8.18
12/17/2015 10:35,8.18
12/17/2015 10:40,8.19
12/17/2015 10:45,8.2
12/17/2015 10:50,8.2
12/17/2015 10:55,8.21
12/17/2015 11:00,8.22
12/17/2015 11:05,8.22
12/17/2015 11:10,8.23
12/17/2015 11:15,8.24
12/17/2015 11:20,8.25
12/17/2015 11:25,8.25
12/17/2015 11:30,8.26
12/17/2015 11:35,8.27
12/17/2015 11:40,8.28
12/17/2015 11:45,8.28
12/17/2015 11:50,8.29
12/17/2015 11:55,8.3
12/17/2015 12:00,8.31
12/17/2015 12:05,8.33
12/17/2015 12:10,8.34
12/17/2015 12:15,8.35
12/17/2015 12:20,8.36
12/17/2015 12:25,8.36
12/17/2015 12:30,8.37
12/17/2015 12:35,8.38
12/17/2015 12:40,8.39
12/17/2015 12:45,8.4
12/17/2015 12:50,8.41
12/17/2015 12:55,8.41
12/17/2015 13:00,8.42
12/17/2015 13:05,8.43
12/17/2015 13:10,8.44
12/17/2015 13:15,8.45
12/17/2015 13:20,8.46
12/17/2015 13:25,8.47
12/17/2015 13:30,8.48
12/17/2015 13:35,8.49
12/17/2015 13:40,8.5
12/17/2015 13:45,8.51
12/17/2015 13:50,8.52
12/17/2015 13:55,8.53
12/17/2015 14:00,8.54
12/17/2015 14:05,8.55
12/17/2015 14:10,8.56
12/17/2015 14:15,8.57
12/17/2015 14:20,8.58
12/17/2015 14:25,8.59
12/17/2015 14:30,8.6
12/17/2015 14:35,8.61
12/17/2015 14:40,8.62
12/17/2015 14:45,8.63
12/17/2015 14:50,8.64
12/17/2015 14:55,8.64
12/17/2015 15:00,8.65
12/17/2015 15:05,8.66
12/17/2015 15:10,8.67
12/17/2015 15:15,8.68
12/17/2015 15:20,8.69
12/17/2015 15:25,8.7
12/17/2015 15:30,8.7
12/17/2015 15:35,8.71
12/17/2015 15:40,8.72
12/17/2015 15:45,8.73
12/17/2015 15:50,8.73
12/17/2015 15:55,8.74
12/17/2015 16:00,8.75
12/17/2015 16:05,8.76
12/17/2015 16:10,8.76
12/17/2015 16:15,8.77
12/17/2015 16:20,8.78
12/17/2015 16:25,8.78
12/17/2015 16:30,8.79
12/17/2015 16:35,8.79
12/17/2015 16:40,8.8
12/17/2015 16:45,8.8
12/17/2015 16:50,8.81
12/17/2015 16:55,8.81
12/17/2015 17:00,8.82
12/17/2015 17:05,8.82
12/17/2015 17:10,8.82
12/17/2015 17:15,8.83
12/17/2015 17:20,8.83
12/17/2015 17:25,8.83
12/17/2015 17:30,8.84
12/17/2015 17:35,8.84
12/17/2015 17:40,8.85
12/17/2015 17:45,8.85
12/17/2015 17:50,8.85
12/17/2015 17:55,8.86
12/17/2015 18:00,8.86
12/17/2015 18:05,8.86
12/17/2015 18:10,8.87
12/17/2015 18:15,8.87
12/17/2015 18:20,8.87
12/17/2015 18:25,8.88
12/17/2015 18:30,8.88
12/17/2015 18:35,8.88
12/17/2015 18:40,8.89
12/17/2015 18:45,8.89
12/17/2015 18:50,8.89
12/17/2015 18:55,8.9
12/17/2015 19:00,8.9
12/17/2015 19:05,8.9
12/17/2015 19:10,8.91
12/17/2015 19:15,8.91
12/17/2015 19:20,8.91
12/17/2015 19:25,8.92
12/17/2015 19:30,8.92
12/17/2015 19:35,8.93
12/17/2015 19:40,8.93
12/17/2015 19:45,8.94
12/17/2015 19:50,8.94
12/17/2015 19:55,8.94
12/17/2015 20:00,8.95
12/17/2015 20:05,8.95
12/17/2015 20:10,8.96
12/17/2015 20:15,8.96
12/17/2015 20:20,8.97
12/17/2015 20:25,8.97
12/17/2015 20:30,8.98
12/17/2015 20:35,8.98
12/17/2015 20:40,8.98
12/17/2015 20:45,8.99
12/17/2015 20:50,8.99
12/17/2015 20:55,9
12/17/2015 21:00,9
12/17/2015 21:05,9.01
12/17/2015 21:10,9.01
12/17/2015 21:15,9.01
12/17/2015 21:20,9.02
12/17/2015 21:25,9.02
12/17/2015 21:30,9.03
12/17/2015 21:35,9.03
12/17/2015 21:40,9.04
12/17/2015 21:45,9.04
12/17/2015 21:50,9.04
12/17/2015 21:55,9.05
12/17/2015 22:00,9.05
12/17/2015 22:05,9.06
12/17/2015 22:10,9.06
12/17/2015 22:15,9.06
12/17/2015 22:20,9.07
12/17/2015 22:25,9.07
12/17/2015 22:30,9.08
12/17/2015 22:35,9.08
12/17/2015 22:40,9.08
12/17/2015 22:45,9.09
12/17/2015 22:50,9.09
12/17/2015 22:55,9.09
12/17/2015 23:00,9.1
12/17/2015 23:05,9.1
12/17/2015 23:10,9.1
12/17/2015 23:15,9.11
12/17/2015 23:20,9.11
12/17/2015 23:25,9.11
12/17/2015 23:30,9.12
12/17/2015 23:35,9.12
12/17/2015 23:40,9.12
12/17/2015 23:45,9.13
12/17/2015 23:50,9.13
12/17/2015 23:55,9.13
12/18/2015 0:00,9.14
12/18/2015 0:05,9.14
12/18/2015 0:10,9.14
12/18/2015 0:15,9.14
12/18/2015 0:20,9.15
12/18/2015 0:25,9.15
12/18/2015 0:30,9.15
12/18/2015 0:35,9.16
12/18/2015 0:40,9.16
12/18/2015 0:45,9.16
12/18/2015 0:50,9.16
12/18/2015 0:55,9.17
12/18/2015 1:00,9.17
12/18/2015 1:05,9.17
12/18/2015 1:10,9.17
12/18/2015 1:15,9.18
12/18/2015 1:20,9.18
12/18/2015 1:25,9.18
12/18/2015 1:30,9.19
12/18/2015 1:35,9.19
12/18/2015 1:40,9.19
12/18/2015 1:45,9.19
12/18/2015 1:50,9.2
12/18/2015 1:55,9.2
12/18/2015 2:00,9.2
12/18/2015 2:05,9.2
12/18/2015 2:10,9.21
12/18/2015 2:15,9.21
12/18/2015 2:20,9.21
12/18/2015 2:25,9.21
12/18/2015 2:30,9.22
12/18/2015 2:35,9.22
12/18/2015 2:40,9.22
12/18/2015 2:45,9.22
12/18/2015 2:50,9.22
12/18/2015 2:55,9.23
12/18/2015 3:00,9.23
12/18/2015 3:05,9.23
12/18/2015 3:10,9.23
12/18/2015 3:15,9.24
12/18/2015 3:20,9.24
12/18/2015 3:25,9.24
12/18/2015 3:30,9.24
12/18/2015 3:35,9.24
12/18/2015 3:40,9.24
12/18/2015 3:45,9.24
12/18/2015 3:50,9.25
12/18/2015 3:55,9.25
12/18/2015 4:00,9.25
12/18/2015 4:05,9.25
12/18/2015 4:10,9.25
12/18/2015 4:15,9.26
12/18/2015 4:20,9.26
12/18/2015 4:25,9.26
12/18/2015 4:30,9.26
12/18/2015 4:35,9.26
12/18/2015 4:40,9.27
12/18/2015 4:45,9.27
12/18/2015 4:50,9.27
12/18/2015 4:55,9.27
12/18/2015 5:00,9.27
12/18/2015 5:05,9.28
12/18/2015 5:10,9.28
12/18/2015 5:15,9.28
12/18/2015 5:20,9.28
