Time,Angelo HQ SF Eel Gage Water Temp Outside CS450 degC
12/15/2017 10:40,4.807
12/15/2017 10:45,4.81
12/15/2017 10:50,4.812
12/15/2017 10:55,4.815
12/15/2017 11:00,4.819
12/15/2017 11:05,4.821
12/15/2017 11:10,4.824
12/15/2017 11:15,4.831
12/15/2017 11:20,4.839
12/15/2017 11:25,4.844
12/15/2017 11:30,4.85
12/15/2017 11:35,4.856
12/15/2017 11:40,4.864
12/15/2017 11:45,4.872
12/15/2017 11:50,4.882
12/15/2017 11:55,4.891
12/15/2017 12:00,4.898
12/15/2017 12:05,4.903
12/15/2017 12:10,4.906
12/15/2017 12:15,4.91
12/15/2017 12:20,4.915
12/15/2017 12:25,4.921
12/15/2017 12:30,4.93
12/15/2017 12:35,4.938
12/15/2017 12:40,4.947
12/15/2017 12:45,4.956
12/15/2017 12:50,4.965
12/15/2017 12:55,4.975
12/15/2017 13:00,4.983
12/15/2017 13:05,4.992
12/15/2017 13:10,5.003
12/15/2017 13:15,5.013
12/15/2017 13:20,5.024
12/15/2017 13:25,5.036
12/15/2017 13:30,5.047
12/15/2017 13:35,5.059
12/15/2017 13:40,5.071
12/15/2017 13:45,5.082
12/15/2017 13:50,5.096
12/15/2017 13:55,5.108
12/15/2017 14:00,5.12
12/15/2017 14:05,5.132
12/15/2017 14:10,5.145
12/15/2017 14:15,5.158
12/15/2017 14:20,5.171
12/15/2017 14:25,5.183
12/15/2017 14:30,5.194
12/15/2017 14:35,5.204
12/15/2017 14:40,5.212
12/15/2017 14:45,5.221
12/15/2017 14:50,5.227
12/15/2017 14:55,5.233
12/15/2017 15:00,5.237
12/15/2017 15:05,5.241
12/15/2017 15:10,5.245
12/15/2017 15:15,5.247
12/15/2017 15:20,5.251
12/15/2017 15:25,5.252
12/15/2017 15:30,5.254
12/15/2017 15:35,5.254
12/15/2017 15:40,5.255
12/15/2017 15:45,5.256
12/15/2017 15:50,5.257
12/15/2017 15:55,5.259
12/15/2017 16:00,5.261
12/15/2017 16:05,5.263
12/15/2017 16:10,5.266
12/15/2017 16:15,5.269
12/15/2017 16:20,5.273
12/15/2017 16:25,5.276
12/15/2017 16:30,5.28
12/15/2017 16:35,5.285
12/15/2017 16:40,5.289
12/15/2017 16:45,5.293
12/15/2017 16:50,5.298
12/15/2017 16:55,5.303
12/15/2017 17:00,5.309
12/15/2017 17:05,5.315
12/15/2017 17:10,5.321
12/15/2017 17:15,5.327
12/15/2017 17:20,5.333
12/15/2017 17:25,5.339
12/15/2017 17:30,5.345
12/15/2017 17:35,5.35
12/15/2017 17:40,5.355
12/15/2017 17:45,5.361
12/15/2017 17:50,5.367
12/15/2017 17:55,5.373
12/15/2017 18:00,5.379
12/15/2017 18:05,5.385
12/15/2017 18:10,5.391
12/15/2017 18:15,5.397
12/15/2017 18:20,5.403
12/15/2017 18:25,5.407
12/15/2017 18:30,5.412
12/15/2017 18:35,5.417
12/15/2017 18:40,5.421
12/15/2017 18:45,5.424
12/15/2017 18:50,5.427
12/15/2017 18:55,5.43
12/15/2017 19:00,5.433
12/15/2017 19:05,5.437
12/15/2017 19:10,5.44
12/15/2017 19:15,5.443
12/15/2017 19:20,5.446
12/15/2017 19:25,5.449
12/15/2017 19:30,5.452
12/15/2017 19:35,5.455
12/15/2017 19:40,5.458
12/15/2017 19:45,5.46
12/15/2017 19:50,5.462
12/15/2017 19:55,5.464
12/15/2017 20:00,5.466
12/15/2017 20:05,5.468
12/15/2017 20:10,5.469
12/15/2017 20:15,5.471
12/15/2017 20:20,5.473
12/15/2017 20:25,5.475
12/15/2017 20:30,5.477
12/15/2017 20:35,5.479
12/15/2017 20:40,5.481
12/15/2017 20:45,5.482
12/15/2017 20:50,5.484
12/15/2017 20:55,5.486
12/15/2017 21:00,5.488
12/15/2017 21:05,5.489
12/15/2017 21:10,5.491
12/15/2017 21:15,5.492
12/15/2017 21:20,5.492
12/15/2017 21:25,5.493
12/15/2017 21:30,5.492
12/15/2017 21:35,5.493
12/15/2017 21:40,5.493
12/15/2017 21:45,5.493
12/15/2017 21:50,5.493
12/15/2017 21:55,5.492
12/15/2017 22:00,5.492
12/15/2017 22:05,5.492
12/15/2017 22:10,5.492
12/15/2017 22:15,5.492
12/15/2017 22:20,5.491
12/15/2017 22:25,5.49
12/15/2017 22:30,5.489
12/15/2017 22:35,5.488
12/15/2017 22:40,5.488
12/15/2017 22:45,5.486
12/15/2017 22:50,5.486
12/15/2017 22:55,5.486
12/15/2017 23:00,5.485
12/15/2017 23:05,5.484
12/15/2017 23:10,5.483
12/15/2017 23:15,5.482
12/15/2017 23:20,5.481
12/15/2017 23:25,5.48
12/15/2017 23:30,5.478
12/15/2017 23:35,5.476
12/15/2017 23:40,5.475
12/15/2017 23:45,5.473
12/15/2017 23:50,5.471
12/15/2017 23:55,5.47
12/16/2017 0:00,5.468
12/16/2017 0:05,5.466
12/16/2017 0:10,5.465
12/16/2017 0:15,5.463
12/16/2017 0:20,5.463
12/16/2017 0:25,5.461
12/16/2017 0:30,5.46
12/16/2017 0:35,5.459
12/16/2017 0:40,5.458
12/16/2017 0:45,5.458
12/16/2017 0:50,5.457
12/16/2017 0:55,5.456
12/16/2017 1:00,5.457
12/16/2017 1:05,5.457
12/16/2017 1:10,5.456
12/16/2017 1:15,5.456
12/16/2017 1:20,5.456
12/16/2017 1:25,5.455
12/16/2017 1:30,5.455
12/16/2017 1:35,5.455
12/16/2017 1:40,5.453
12/16/2017 1:45,5.452
12/16/2017 1:50,5.45
12/16/2017 1:55,5.45
12/16/2017 2:00,5.449
12/16/2017 2:05,5.45
12/16/2017 2:10,5.448
12/16/2017 2:15,5.447
12/16/2017 2:20,5.446
12/16/2017 2:25,5.445
12/16/2017 2:30,5.442
12/16/2017 2:35,5.44
12/16/2017 2:40,5.437
12/16/2017 2:45,5.436
12/16/2017 2:50,5.433
12/16/2017 2:55,5.431
12/16/2017 3:00,5.428
12/16/2017 3:05,5.426
12/16/2017 3:10,5.423
12/16/2017 3:15,5.42
12/16/2017 3:20,5.418
12/16/2017 3:25,5.414
12/16/2017 3:30,5.412
12/16/2017 3:35,5.409
12/16/2017 3:40,5.406
12/16/2017 3:45,5.403
12/16/2017 3:50,5.4
12/16/2017 3:55,5.396
12/16/2017 4:00,5.393
12/16/2017 4:05,5.39
12/16/2017 4:10,5.387
12/16/2017 4:15,5.384
12/16/2017 4:20,5.38
12/16/2017 4:25,5.377
12/16/2017 4:30,5.374
12/16/2017 4:35,5.37
12/16/2017 4:40,5.367
12/16/2017 4:45,5.364
12/16/2017 4:50,5.36
12/16/2017 4:55,5.357
12/16/2017 5:00,5.354
12/16/2017 5:05,5.35
12/16/2017 5:10,5.346
12/16/2017 5:15,5.341
12/16/2017 5:20,5.337
12/16/2017 5:25,5.333
12/16/2017 5:30,5.329
12/16/2017 5:35,5.325
12/16/2017 5:40,5.321
12/16/2017 5:45,5.316
12/16/2017 5:50,5.311
12/16/2017 5:55,5.307
12/16/2017 6:00,5.302
12/16/2017 6:05,5.297
12/16/2017 6:10,5.292
12/16/2017 6:15,5.287
12/16/2017 6:20,5.282
12/16/2017 6:25,5.277
12/16/2017 6:30,5.272
12/16/2017 6:35,5.266
12/16/2017 6:40,5.261
12/16/2017 6:45,5.256
12/16/2017 6:50,5.25
12/16/2017 6:55,5.244
12/16/2017 7:00,5.238
12/16/2017 7:05,5.233
12/16/2017 7:10,5.227
12/16/2017 7:15,5.222
12/16/2017 7:20,5.216
12/16/2017 7:25,5.21
12/16/2017 7:30,5.203
12/16/2017 7:35,5.198
12/16/2017 7:40,5.192
12/16/2017 7:45,5.186
12/16/2017 7:50,5.181
12/16/2017 7:55,5.176
12/16/2017 8:00,5.17
12/16/2017 8:05,5.165
12/16/2017 8:10,5.159
12/16/2017 8:15,5.153
12/16/2017 8:20,5.147
12/16/2017 8:25,5.142
12/16/2017 8:30,5.136
12/16/2017 8:35,5.13
12/16/2017 8:40,5.124
12/16/2017 8:45,5.12
12/16/2017 8:50,5.114
12/16/2017 8:55,5.108
12/16/2017 9:00,5.104
12/16/2017 9:05,5.099
12/16/2017 9:10,5.096
12/16/2017 9:15,5.091
12/16/2017 9:20,5.087
12/16/2017 9:25,5.084
12/16/2017 9:30,5.08
12/16/2017 9:35,5.077
12/16/2017 9:40,5.075
12/16/2017 9:45,5.072
12/16/2017 9:50,5.068
12/16/2017 9:55,5.066
12/16/2017 10:00,5.064
12/16/2017 10:05,5.062
12/16/2017 10:10,5.06
12/16/2017 10:15,5.059
12/16/2017 10:20,5.058
12/16/2017 10:25,5.056
12/16/2017 10:30,5.055
12/16/2017 10:35,5.054
12/16/2017 10:40,5.054
12/16/2017 10:45,5.054
12/16/2017 10:50,5.055
12/16/2017 10:55,5.056
12/16/2017 11:00,5.058
12/16/2017 11:05,5.062
12/16/2017 11:10,5.064
12/16/2017 11:15,5.066
12/16/2017 11:20,5.067
12/16/2017 11:25,5.068
12/16/2017 11:30,5.07
12/16/2017 11:35,5.072
12/16/2017 11:40,5.075
12/16/2017 11:45,5.078
12/16/2017 11:50,5.081
12/16/2017 11:55,5.085
12/16/2017 12:00,5.088
12/16/2017 12:05,5.092
12/16/2017 12:10,5.096
12/16/2017 12:15,5.1
12/16/2017 12:20,5.104
12/16/2017 12:25,5.109
12/16/2017 12:30,5.114
12/16/2017 12:35,5.119
12/16/2017 12:40,5.124
12/16/2017 12:45,5.129
12/16/2017 12:50,5.135
12/16/2017 12:55,5.141
12/16/2017 13:00,5.148
12/16/2017 13:05,5.156
12/16/2017 13:10,5.162
12/16/2017 13:15,5.17
12/16/2017 13:20,5.178
12/16/2017 13:25,5.186
12/16/2017 13:30,5.195
12/16/2017 13:35,5.203
12/16/2017 13:40,5.212
12/16/2017 13:45,5.221
12/16/2017 13:50,5.231
12/16/2017 13:55,5.241
12/16/2017 14:00,5.251
12/16/2017 14:05,5.261
12/16/2017 14:10,5.272
12/16/2017 14:15,5.282
12/16/2017 14:20,5.292
12/16/2017 14:25,5.302
12/16/2017 14:30,5.312
12/16/2017 14:35,5.323
12/16/2017 14:40,5.335
12/16/2017 14:45,5.347
12/16/2017 14:50,5.362
12/16/2017 14:55,5.378
12/16/2017 15:00,5.394
12/16/2017 15:05,5.41
12/16/2017 15:10,5.425
12/16/2017 15:15,5.438
12/16/2017 15:20,5.45
12/16/2017 15:25,5.46
12/16/2017 15:30,5.467
12/16/2017 15:35,5.474
12/16/2017 15:40,5.478
12/16/2017 15:45,5.48
12/16/2017 15:50,5.479
12/16/2017 15:55,5.477
12/16/2017 16:00,5.472
12/16/2017 16:05,5.465
12/16/2017 16:10,5.457
12/16/2017 16:15,5.449
12/16/2017 16:20,5.44
12/16/2017 16:25,5.433
12/16/2017 16:30,5.426
12/16/2017 16:35,5.421
12/16/2017 16:40,5.417
12/16/2017 16:45,5.414
12/16/2017 16:50,5.412
12/16/2017 16:55,5.411
12/16/2017 17:00,5.41
12/16/2017 17:05,5.412
12/16/2017 17:10,5.413
12/16/2017 17:15,5.417
12/16/2017 17:20,5.421
12/16/2017 17:25,5.425
12/16/2017 17:30,5.429
12/16/2017 17:35,5.434
12/16/2017 17:40,5.439
12/16/2017 17:45,5.442
12/16/2017 17:50,5.447
12/16/2017 17:55,5.451
12/16/2017 18:00,5.455
12/16/2017 18:05,5.459
12/16/2017 18:10,5.463
12/16/2017 18:15,5.467
12/16/2017 18:20,5.471
12/16/2017 18:25,5.476
12/16/2017 18:30,5.48
12/16/2017 18:35,5.484
12/16/2017 18:40,5.487
12/16/2017 18:45,5.49
12/16/2017 18:50,5.493
12/16/2017 18:55,5.496
12/16/2017 19:00,5.499
12/16/2017 19:05,5.501
12/16/2017 19:10,5.504
12/16/2017 19:15,5.506
12/16/2017 19:20,5.508
12/16/2017 19:25,5.511
12/16/2017 19:30,5.513
12/16/2017 19:35,5.515
12/16/2017 19:40,5.518
12/16/2017 19:45,5.521
12/16/2017 19:50,5.523
12/16/2017 19:55,5.525
12/16/2017 20:00,5.527
12/16/2017 20:05,5.528
12/16/2017 20:10,5.529
12/16/2017 20:15,5.53
12/16/2017 20:20,5.53
12/16/2017 20:25,5.531
12/16/2017 20:30,5.532
12/16/2017 20:35,5.532
12/16/2017 20:40,5.533
12/16/2017 20:45,5.533
12/16/2017 20:50,5.532
12/16/2017 20:55,5.532
12/16/2017 21:00,5.53
12/16/2017 21:05,5.529
12/16/2017 21:10,5.528
12/16/2017 21:15,5.526
12/16/2017 21:20,5.524
12/16/2017 21:25,5.523
12/16/2017 21:30,5.521
12/16/2017 21:35,5.519
12/16/2017 21:40,5.518
12/16/2017 21:45,5.515
12/16/2017 21:50,5.512
12/16/2017 21:55,5.509
12/16/2017 22:00,5.506
12/16/2017 22:05,5.503
12/16/2017 22:10,5.499
12/16/2017 22:15,5.496
12/16/2017 22:20,5.492
12/16/2017 22:25,5.488
12/16/2017 22:30,5.484
12/16/2017 22:35,5.479
12/16/2017 22:40,5.474
12/16/2017 22:45,5.47
12/16/2017 22:50,5.465
12/16/2017 22:55,5.46
12/16/2017 23:00,5.455
12/16/2017 23:05,5.45
12/16/2017 23:10,5.445
12/16/2017 23:15,5.44
12/16/2017 23:20,5.435
12/16/2017 23:25,5.431
12/16/2017 23:30,5.425
12/16/2017 23:35,5.42
12/16/2017 23:40,5.415
12/16/2017 23:45,5.41
12/16/2017 23:50,5.405
12/16/2017 23:55,5.4
12/17/2017 0:00,5.396
12/17/2017 0:05,5.39
12/17/2017 0:10,5.386
12/17/2017 0:15,5.383
12/17/2017 0:20,5.378
12/17/2017 0:25,5.374
12/17/2017 0:30,5.371
12/17/2017 0:35,5.368
12/17/2017 0:40,5.365
12/17/2017 0:45,5.363
12/17/2017 0:50,5.359
12/17/2017 0:55,5.356
12/17/2017 1:00,5.355
12/17/2017 1:05,5.352
12/17/2017 1:10,5.35
12/17/2017 1:15,5.347
12/17/2017 1:20,5.344
12/17/2017 1:25,5.342
12/17/2017 1:30,5.34
12/17/2017 1:35,5.337
12/17/2017 1:40,5.336
12/17/2017 1:45,5.334
12/17/2017 1:50,5.333
12/17/2017 1:55,5.33
12/17/2017 2:00,5.33
12/17/2017 2:05,5.329
12/17/2017 2:10,5.327
12/17/2017 2:15,5.326
12/17/2017 2:20,5.324
12/17/2017 2:25,5.322
12/17/2017 2:30,5.322
12/17/2017 2:35,5.32
12/17/2017 2:40,5.319
12/17/2017 2:45,5.318
12/17/2017 2:50,5.316
12/17/2017 2:55,5.315
12/17/2017 3:00,5.312
12/17/2017 3:05,5.31
12/17/2017 3:10,5.308
12/17/2017 3:15,5.306
12/17/2017 3:20,5.303
12/17/2017 3:25,5.301
12/17/2017 3:30,5.299
12/17/2017 3:35,5.297
12/17/2017 3:40,5.295
12/17/2017 3:45,5.292
12/17/2017 3:50,5.29
12/17/2017 3:55,5.287
12/17/2017 4:00,5.283
12/17/2017 4:05,5.28
12/17/2017 4:10,5.276
12/17/2017 4:15,5.273
12/17/2017 4:20,5.27
12/17/2017 4:25,5.267
12/17/2017 4:30,5.262
12/17/2017 4:35,5.258
12/17/2017 4:40,5.253
12/17/2017 4:45,5.25
12/17/2017 4:50,5.246
12/17/2017 4:55,5.241
12/17/2017 5:00,5.235
12/17/2017 5:05,5.231
12/17/2017 5:10,5.226
12/17/2017 5:15,5.221
12/17/2017 5:20,5.216
12/17/2017 5:25,5.211
12/17/2017 5:30,5.205
12/17/2017 5:35,5.2
12/17/2017 5:40,5.195
12/17/2017 5:45,5.189
12/17/2017 5:50,5.184
12/17/2017 5:55,5.178
12/17/2017 6:00,5.172
12/17/2017 6:05,5.166
12/17/2017 6:10,5.16
12/17/2017 6:15,5.154
12/17/2017 6:20,5.148
12/17/2017 6:25,5.141
12/17/2017 6:30,5.135
12/17/2017 6:35,5.129
12/17/2017 6:40,5.122
12/17/2017 6:45,5.115
12/17/2017 6:50,5.108
12/17/2017 6:55,5.102
12/17/2017 7:00,5.095
12/17/2017 7:05,5.087
12/17/2017 7:10,5.08
12/17/2017 7:15,5.074
12/17/2017 7:20,5.066
12/17/2017 7:25,5.059
12/17/2017 7:30,5.053
12/17/2017 7:35,5.046
12/17/2017 7:40,5.04
12/17/2017 7:45,5.034
12/17/2017 7:50,5.028
12/17/2017 7:55,5.022
12/17/2017 8:00,5.015
12/17/2017 8:05,5.009
12/17/2017 8:10,5.004
12/17/2017 8:15,4.998
12/17/2017 8:20,4.993
12/17/2017 8:25,4.987
12/17/2017 8:30,4.981
12/17/2017 8:35,4.977
12/17/2017 8:40,4.97
12/17/2017 8:45,4.966
12/17/2017 8:50,4.961
12/17/2017 8:55,4.957
12/17/2017 9:00,4.952
12/17/2017 9:05,4.948
12/17/2017 9:10,4.945
12/17/2017 9:15,4.941
12/17/2017 9:20,4.937
12/17/2017 9:25,4.934
12/17/2017 9:30,4.931
12/17/2017 9:35,4.927
12/17/2017 9:40,4.924
12/17/2017 9:45,4.921
12/17/2017 9:50,4.919
12/17/2017 9:55,4.916
12/17/2017 10:00,4.914
12/17/2017 10:05,4.912
12/17/2017 10:10,4.911
12/17/2017 10:15,4.91
12/17/2017 10:20,4.909
12/17/2017 10:25,4.908
12/17/2017 10:30,4.908
12/17/2017 10:35,4.908
12/17/2017 10:40,4.908
12/17/2017 10:45,4.909
12/17/2017 10:50,4.909
12/17/2017 10:55,4.91
12/17/2017 11:00,4.911
12/17/2017 11:05,4.912
12/17/2017 11:10,4.914
12/17/2017 11:15,4.916
12/17/2017 11:20,4.918
12/17/2017 11:25,4.921
12/17/2017 11:30,4.924
12/17/2017 11:35,4.927
12/17/2017 11:40,4.93
12/17/2017 11:45,4.934
12/17/2017 11:50,4.939
12/17/2017 11:55,4.944
12/17/2017 12:00,4.949
12/17/2017 12:05,4.955
12/17/2017 12:10,4.96
12/17/2017 12:15,4.966
12/17/2017 12:20,4.972
12/17/2017 12:25,4.979
12/17/2017 12:30,4.986
12/17/2017 12:35,4.993
12/17/2017 12:40,5
12/17/2017 12:45,5.008
12/17/2017 12:50,5.017
12/17/2017 12:55,5.025
12/17/2017 13:00,5.034
12/17/2017 13:05,5.044
12/17/2017 13:10,5.054
12/17/2017 13:15,5.064
12/17/2017 13:20,5.075
12/17/2017 13:25,5.087
12/17/2017 13:30,5.099
12/17/2017 13:35,5.11
12/17/2017 13:40,5.122
12/17/2017 13:45,5.134
12/17/2017 13:50,5.147
12/17/2017 13:55,5.161
12/17/2017 14:00,5.173
12/17/2017 14:05,5.187
12/17/2017 14:10,5.199
12/17/2017 14:15,5.211
12/17/2017 14:20,5.223
12/17/2017 14:25,5.235
12/17/2017 14:30,5.248
12/17/2017 14:35,5.262
12/17/2017 14:40,5.276
12/17/2017 14:45,5.292
12/17/2017 14:50,5.308
12/17/2017 14:55,5.326
12/17/2017 15:00,5.343
12/17/2017 15:05,5.36
12/17/2017 15:10,5.377
12/17/2017 15:15,5.393
12/17/2017 15:20,5.407
12/17/2017 15:25,5.419
12/17/2017 15:30,5.43
12/17/2017 15:35,5.438
12/17/2017 15:40,5.444
12/17/2017 15:45,5.448
12/17/2017 15:50,5.45
12/17/2017 15:55,5.448
12/17/2017 16:00,5.444
12/17/2017 16:05,5.436
12/17/2017 16:10,5.427
12/17/2017 16:15,5.419
12/17/2017 16:20,5.41
12/17/2017 16:25,5.401
12/17/2017 16:30,5.393
12/17/2017 16:35,5.385
12/17/2017 16:40,5.379
12/17/2017 16:45,5.374
12/17/2017 16:50,5.369
12/17/2017 16:55,5.366
12/17/2017 17:00,5.364
12/17/2017 17:05,5.362
12/17/2017 17:10,5.362
12/17/2017 17:15,5.363
12/17/2017 17:20,5.365
12/17/2017 17:25,5.368
12/17/2017 17:30,5.37
12/17/2017 17:35,5.373
12/17/2017 17:40,5.377
12/17/2017 17:45,5.381
12/17/2017 17:50,5.385
12/17/2017 17:55,5.389
12/17/2017 18:00,5.394
12/17/2017 18:05,5.397
12/17/2017 18:10,5.402
12/17/2017 18:15,5.407
12/17/2017 18:20,5.411
12/17/2017 18:25,5.417
12/17/2017 18:30,5.421
12/17/2017 18:35,5.426
12/17/2017 18:40,5.43
12/17/2017 18:45,5.435
12/17/2017 18:50,5.442
12/17/2017 18:55,5.446
12/17/2017 19:00,5.451
12/17/2017 19:05,5.457
12/17/2017 19:10,5.462
12/17/2017 19:15,5.467
12/17/2017 19:20,5.472
12/17/2017 19:25,5.477
12/17/2017 19:30,5.482
12/17/2017 19:35,5.487
12/17/2017 19:40,5.492
12/17/2017 19:45,5.496
12/17/2017 19:50,5.501
12/17/2017 19:55,5.506
12/17/2017 20:00,5.51
12/17/2017 20:05,5.515
12/17/2017 20:10,5.518
12/17/2017 20:15,5.521
12/17/2017 20:20,5.524
12/17/2017 20:25,5.527
12/17/2017 20:30,5.529
12/17/2017 20:35,5.531
12/17/2017 20:40,5.533
12/17/2017 20:45,5.536
12/17/2017 20:50,5.538
12/17/2017 20:55,5.54
12/17/2017 21:00,5.542
12/17/2017 21:05,5.543
12/17/2017 21:10,5.544
12/17/2017 21:15,5.545
12/17/2017 21:20,5.546
12/17/2017 21:25,5.547
12/17/2017 21:30,5.547
12/17/2017 21:35,5.547
12/17/2017 21:40,5.548
12/17/2017 21:45,5.547
12/17/2017 21:50,5.547
12/17/2017 21:55,5.546
12/17/2017 22:00,5.545
12/17/2017 22:05,5.543
12/17/2017 22:10,5.542
12/17/2017 22:15,5.541
12/17/2017 22:20,5.539
12/17/2017 22:25,5.538
12/17/2017 22:30,5.536
12/17/2017 22:35,5.534
12/17/2017 22:40,5.532
12/17/2017 22:45,5.529
12/17/2017 22:50,5.527
12/17/2017 22:55,5.524
12/17/2017 23:00,5.521
12/17/2017 23:05,5.518
12/17/2017 23:10,5.515
12/17/2017 23:15,5.512
12/17/2017 23:20,5.509
12/17/2017 23:25,5.505
12/17/2017 23:30,5.502
12/17/2017 23:35,5.498
12/17/2017 23:40,5.494
12/17/2017 23:45,5.49
12/17/2017 23:50,5.487
12/17/2017 23:55,5.482
12/18/2017 0:00,5.478
12/18/2017 0:05,5.474
12/18/2017 0:10,5.471
12/18/2017 0:15,5.467
12/18/2017 0:20,5.463
12/18/2017 0:25,5.459
12/18/2017 0:30,5.456
12/18/2017 0:35,5.452
12/18/2017 0:40,5.448
12/18/2017 0:45,5.445
12/18/2017 0:50,5.44
12/18/2017 0:55,5.436
12/18/2017 1:00,5.433
12/18/2017 1:05,5.43
12/18/2017 1:10,5.427
12/18/2017 1:15,5.424
12/18/2017 1:20,5.421
12/18/2017 1:25,5.418
12/18/2017 1:30,5.415
12/18/2017 1:35,5.411
12/18/2017 1:40,5.409
12/18/2017 1:45,5.406
12/18/2017 1:50,5.403
12/18/2017 1:55,5.4
12/18/2017 2:00,5.396
12/18/2017 2:05,5.394
12/18/2017 2:10,5.39
12/18/2017 2:15,5.388
12/18/2017 2:20,5.385
12/18/2017 2:25,5.382
12/18/2017 2:30,5.379
12/18/2017 2:35,5.377
12/18/2017 2:40,5.375
12/18/2017 2:45,5.372
12/18/2017 2:50,5.369
12/18/2017 2:55,5.367
12/18/2017 3:00,5.364
12/18/2017 3:05,5.361
12/18/2017 3:10,5.359
12/18/2017 3:15,5.357
12/18/2017 3:20,5.353
12/18/2017 3:25,5.35
12/18/2017 3:30,5.347
12/18/2017 3:35,5.344
12/18/2017 3:40,5.341
12/18/2017 3:45,5.337
12/18/2017 3:50,5.334
12/18/2017 3:55,5.33
12/18/2017 4:00,5.327
12/18/2017 4:05,5.323
12/18/2017 4:10,5.321
12/18/2017 4:15,5.317
12/18/2017 4:20,5.313
12/18/2017 4:25,5.31
12/18/2017 4:30,5.305
12/18/2017 4:35,5.301
12/18/2017 4:40,5.298
12/18/2017 4:45,5.293
12/18/2017 4:50,5.288
12/18/2017 4:55,5.284
12/18/2017 5:00,5.279
12/18/2017 5:05,5.274
12/18/2017 5:10,5.269
12/18/2017 5:15,5.264
12/18/2017 5:20,5.259
